address,ppsqm,postal_code,lat,lon,travel_time,town
124C RIVERVALE DR,5083.333333333334,543124,1.38809640740115,103.902720783456,21.966666666666665,SENGKANG
125 ALJUNIED RD,6102.842975206611,380125,1.32327006239711,103.881752246858,14.083333333333334,GEYLANG
125 BEDOK NTH RD,4777.822842310188,460125,1.32884321524242,103.939123687022,38.11666666666667,BEDOK
125 BEDOK RESERVOIR RD,4975.728155339806,470125,1.33295993404917,103.909904762523,30.05,BEDOK
125 BISHAN ST 12,6760.330578512397,570125,1.34711902955637,103.851553257146,15.566666666666666,BISHAN
125 BT BATOK CTRL,5492.96,650125,1.35153484935942,103.747158496291,42.63333333333333,BUKIT BATOK
125 BT MERAH VIEW,7658.242424242424,151125,1.28506119216141,103.823812011597,27.933333333333334,BUKIT MERAH
125 GEYLANG EAST AVE 1,5706.081081081081,381125,1.31744387800501,103.886373732265,22.1,GEYLANG
125 HOUGANG AVE 1,5074.159572507831,530125,1.35240983570812,103.886491573358,13.216666666666667,HOUGANG
125 KIM TIAN RD,7779.503105590062,160125,1.28363467842249,103.828128059322,28.35,BUKIT MERAH
125 LOR 1 TOA PAYOH,4970.149253731343,310125,1.33833133395207,103.845737117132,12.616666666666667,TOA PAYOH
125 MARSILING RISE,4810.144927536232,730125,1.43848292251437,103.779524807409,50.15,WOODLANDS
125 PASIR RIS ST 11,4805.825242718447,510125,1.36618432371868,103.954324674252,45.68333333333333,PASIR RIS
125 PENDING RD,4904.109589041096,670125,1.37720623303834,103.770506986516,38.2,BUKIT PANJANG
125 POTONG PASIR AVE 1,6118.012422360249,350125,1.33541493957748,103.865168758339,12.85,TOA PAYOH
125 RIVERVALE ST,4635.0,540125,1.38897036410307,103.903044791469,21.116666666666667,SENGKANG
125 SERANGOON NTH AVE 1,5433.333333333333,550125,1.36645063269507,103.872110834899,20.6,SERANGOON
125 TAMPINES ST 11,5507.098333478754,521125,1.34631420347479,103.950125275001,38.53333333333333,TAMPINES
125 YISHUN ST 11,4835.1648351648355,760125,1.4339506942268,103.830439843368,39.81666666666667,YISHUN
126 ALJUNIED RD,6471.074380165289,380126,1.32362634361201,103.88212045504,14.35,GEYLANG
126 ANG MO KIO AVE 3,5000.0,560126,1.37164990020956,103.843644176374,22.966666666666665,ANG MO KIO
126 BEDOK NTH ST 2,4761.827799000881,460126,1.32816830907267,103.938917895269,33.083333333333336,BEDOK
126 BEDOK RESERVOIR RD,5781.25,470126,1.3327387082677,103.910911917656,27.35,BEDOK
126 BISHAN ST 12,6666.666666666667,570126,1.34627451305877,103.852083743726,17.133333333333333,BISHAN
126 BT MERAH VIEW,7342.857142857143,151126,1.28442540460774,103.823909174073,27.45,BUKIT MERAH
126 GEYLANG EAST AVE 1,5623.376623376624,381126,1.31755699491525,103.887130250228,22.116666666666667,GEYLANG
126 HOUGANG AVE 1,5497.138888888889,530126,1.35222410533911,103.88568850352,15.183333333333334,HOUGANG
126 LOR 1 TOA PAYOH,5134.328358208955,310126,1.33781465652998,103.84513085219,14.266666666666667,TOA PAYOH
126 PASIR RIS ST 11,4514.563106796117,510126,1.36548783115926,103.955273377381,47.016666666666666,PASIR RIS
126 PENDING RD,4733.009708737864,670126,1.37621716161119,103.77012332087,36.583333333333336,BUKIT PANJANG
126 POTONG PASIR AVE 1,6251.285426350212,350126,1.33497246267555,103.865234309552,13.6,TOA PAYOH
126 RIVERVALE ST,4460.0,540126,1.38906021697376,103.902400512728,19.816666666666666,SENGKANG
126 SERANGOON NTH AVE 1,4945.054945054944,550126,1.36605821730761,103.871874850688,19.65,SERANGOON
126 SIMEI ST 1,5123.966942148761,520126,1.34704714167601,103.954253519287,38.63333333333333,TAMPINES
126 TAMPINES ST 11,4942.616463138851,521126,1.34578613288722,103.950321611291,39.46666666666667,TAMPINES
126 YISHUN ST 11,4725.274725274725,760126,1.43350905989816,103.830011887888,39.86666666666667,YISHUN
126A EDGEDALE PLAINS,4795.454545454546,821126,1.39410054969153,103.911356165393,21.616666666666667,PUNGGOL
126A KIM TIAN RD,9387.09677419355,161126,1.28285654819351,103.829496414106,29.233333333333334,BUKIT MERAH
126B EDGEDALE PLAINS,4863.636363636364,822126,1.39454889110377,103.911106168329,22.05,PUNGGOL
126C EDGEDALE PLAINS,4723.262032085562,823126,1.39397053057079,103.910663559632,23.583333333333332,PUNGGOL
126C KIM TIAN RD,9556.915090841676,163126,1.28231370027498,103.829311503614,28.95,BUKIT MERAH
126D EDGEDALE PLAINS,4879.545454545454,824126,1.39378388948021,103.910981491609,22.85,PUNGGOL
127 ANG MO KIO AVE 3,5492.537313432836,560127,1.37122322102767,103.843593321222,23.916666666666668,ANG MO KIO
127 BEDOK NTH ST 2,4977.611940298508,460127,1.32797407432231,103.937944117759,40.95,BEDOK
127 BEDOK RESERVOIR RD,4914.285714285715,470127,1.33284642861815,103.91117129085,27.383333333333333,BEDOK
127 BISHAN ST 12,7289.156626506024,570127,1.34607589409488,103.851694780512,16.25,BISHAN
127 BT BATOK WEST AVE 6,4726.027397260274,650127,1.35185612872026,103.746076774467,42.03333333333333,BUKIT BATOK
127 HOUGANG AVE 1,5522.388059701492,530127,1.35291722123534,103.88567990649,14.65,HOUGANG
127 MARSILING RISE,4278.350515463918,730127,1.43811941766036,103.779464277078,50.5,WOODLANDS
127 PASIR RIS ST 11,4553.571428571428,510127,1.36589316333354,103.955221658333,46.766666666666666,PASIR RIS
127 PENDING RD,4823.529411764706,670127,1.37649164252574,103.769282744014,35.63333333333333,BUKIT PANJANG
127 POTONG PASIR AVE 1,5838.509316770186,350127,1.33503445523376,103.865505631737,12.45,TOA PAYOH
127 RIVERVALE ST,4840.475247524752,540127,1.39059360318199,103.902213493166,20.933333333333334,SENGKANG
127 SERANGOON NTH AVE 1,4945.054945054945,550127,1.36562823499679,103.87183133243,18.916666666666668,SERANGOON
127 SIMEI ST 1,4834.710743801653,520127,1.34658424384582,103.954316430613,37.56666666666667,TAMPINES
127 TAMPINES ST 11,5052.70092226614,521127,1.34543163487949,103.95064762788,40.38333333333333,TAMPINES
127 YISHUN ST 11,4828.071182548794,760127,1.43420896190542,103.830974669529,39.5,YISHUN
127A KIM TIAN RD,9139.78494623656,161127,1.28196243466081,103.829559141133,29.966666666666665,BUKIT MERAH
127C KIM TIAN RD,9247.31182795699,163127,1.28152280420004,103.830035757166,30.166666666666668,BUKIT MERAH
127D KIM TIAN RD,9185.840707964602,164127,1.28111980555052,103.829943174928,29.3,BUKIT MERAH
128 ANG MO KIO AVE 3,5019.7939570440485,560128,1.37083202800001,103.843546990613,23.966666666666665,ANG MO KIO
128 BEDOK NTH ST 2,4792.682926829269,460128,1.327740236451,103.939005696963,33.95,BEDOK
128 BEDOK RESERVOIR RD,5265.222482435597,470128,1.33334609718403,103.911344064946,27.383333333333333,BEDOK
128 BISHAN ST 12,6570.247933884297,570128,1.34608831988483,103.850466820468,16.416666666666668,BISHAN
128 BT BATOK WEST AVE 6,4838.709677419355,650128,1.35168272447315,103.745604599322,42.733333333333334,BUKIT BATOK
128 BT MERAH VIEW,5307.692307692308,150128,1.28264675199072,103.823327111496,27.783333333333335,BUKIT MERAH
128 GEYLANG EAST AVE 1,5977.272727272728,380128,1.31830920155713,103.88775401322,18.45,GEYLANG
128 KIM TIAN RD,5170.454545454545,160128,1.28152464770049,103.829054629386,28.933333333333334,BUKIT MERAH
128 LOR 1 TOA PAYOH,4970.149253731343,310128,1.33781616112252,103.844214270088,15.333333333333334,TOA PAYOH
128 LOR AH SOO,5753.811280501355,530128,1.35172355247142,103.886487164914,12.566666666666666,HOUGANG
128 MARSILING RISE,4759.87930345003,730128,1.43745488266891,103.778927262835,51.28333333333333,WOODLANDS
128 PASIR RIS ST 11,5136.986301369863,510128,1.36607200208533,103.955614245139,46.083333333333336,PASIR RIS
128 PENDING RD,4657.534246575343,670128,1.37599511163058,103.769766187776,35.75,BUKIT PANJANG
128 RIVERVALE ST,4481.818181818182,540128,1.39049049629367,103.902688503849,17.983333333333334,SENGKANG
128 YISHUN ST 11,4547.297297297297,760128,1.43387793728634,103.831302218611,38.63333333333333,YISHUN
128A CANBERRA ST,6167.237605861643,751128,1.44572196543585,103.833276458051,21.316666666666666,SEMBAWANG
128A PUNGGOL FIELD WALK,4977.272727272728,821128,1.39354226277371,103.912428475975,21.466666666666665,PUNGGOL
128B PUNGGOL FIELD WALK,5081.818181818182,822128,1.39298792643348,103.912883071032,22.95,PUNGGOL
128C PUNGGOL FIELD WALK,5105.882352941177,823128,1.39254913673627,103.912560905441,23.516666666666666,PUNGGOL
128D PUNGGOL FIELD WALK,5181.818181818182,824128,1.39296771940163,103.911961953324,22.616666666666667,PUNGGOL
129 ANG MO KIO AVE 3,4795.918367346939,560129,1.36989498895756,103.842059049722,23.316666666666666,ANG MO KIO
129 BEDOK NTH ST 2,5317.650876054509,460129,1.32755443192195,103.938030484223,35.483333333333334,BEDOK
129 BT BATOK WEST AVE 6,4902.9126213592235,650129,1.35142975219106,103.746030739669,42.86666666666667,BUKIT BATOK
129 BT MERAH VIEW,5631.578947368421,150129,1.28357870505897,103.823819207962,27.083333333333332,BUKIT MERAH
129 CLARENCE LANE,7884.615384615385,140129,1.29305554716505,103.814424413285,29.516666666666666,QUEENSTOWN
129 KIM TIAN RD,5958.454545454546,160129,1.2811530312289,103.828856188305,28.016666666666666,BUKIT MERAH
129 LOR AH SOO,4663.461538461538,530129,1.35151849772357,103.887577515817,13.566666666666666,HOUGANG
129 MARSILING RISE,4876.811594202898,730129,1.43781136682326,103.778702019627,52.0,WOODLANDS
129 PASIR RIS ST 11,4887.417218543046,510129,1.36651869673449,103.955623402655,45.1,PASIR RIS
129 PENDING RD,5547.945205479452,670129,1.37572423433689,103.7703219758,36.46666666666667,BUKIT PANJANG
129 POTONG PASIR AVE 1,6770.186335403727,350129,1.33476150529936,103.865542602944,11.95,TOA PAYOH
129 RIVERVALE ST,4800.0,540129,1.38986875434293,103.902651026007,19.4,SENGKANG
129 SIMEI ST 1,4818.968909878,520129,1.34624579448909,103.954276624128,36.81666666666667,TAMPINES
129 YISHUN ST 11,4850.746268656716,760129,1.43371166670509,103.831815032172,37.43333333333333,YISHUN
129A CANBERRA ST,6106.194690265486,751129,1.44525782010492,103.832559693596,41.1,SEMBAWANG
12A MARSILING LANE,5349.462365591398,731012,1.44131726915198,103.778405129794,51.28333333333333,WOODLANDS
12B MARSILING LANE,5467.741935483871,732012,1.44108596725738,103.778120234676,46.96666666666667,WOODLANDS
12C MARSILING LANE,5744.199207696662,733012,1.44108587711762,103.777781234398,46.96666666666667,WOODLANDS
13 CANTONMENT CL,9920.0,080013,1.27469944029956,103.840485373883,24.65,BUKIT MERAH
13 EUNOS CRES,5089.74358974359,400013,1.32268661939564,103.903500926144,24.4,GEYLANG
13 FARRER PK RD,8054.532110091743,210013,1.311600762123,103.851400079336,13.333333333333334,KALLANG/WHAMPOA
13 GHIM MOH RD,6707.317073170732,270013,1.30970737767411,103.789099862759,34.016666666666666,QUEENSTOWN
13 HOLLAND DR,6346.153846153846,271013,1.30923402190645,103.793230915771,33.166666666666664,QUEENSTOWN
13 JLN BT MERAH,6370.967741935484,150013,1.28771895880048,103.807280589371,35.6,BUKIT MERAH
13 JOO SENG RD,4660.194174757282,360013,1.33570446170185,103.879466009316,7.533333333333333,TOA PAYOH
13 LOR 7 TOA PAYOH,4848.484848484848,310013,1.33628332874341,103.859026987388,20.633333333333333,TOA PAYOH
13 MARINE TER,6666.507936507936,440013,1.30404168480361,103.915575511946,30.866666666666667,MARINE PARADE
13 MARSILING LANE,4381.578947368421,730013,1.44109627463339,103.779276133737,49.71666666666667,WOODLANDS
13 ST. GEORGE'S RD,6458.333333333333,320013,1.32323455697139,103.862732454087,11.0,KALLANG/WHAMPOA
13 TECK WHYE LANE,4117.64705882353,680013,1.37894634652916,103.755847939018,43.35,CHOA CHU KANG
13 TELOK BLANGAH CRES,4842.105263157895,090013,1.2781594645971,103.820475315204,34.95,BUKIT MERAH
13 TOH YI DR,7232.516393442623,590013,1.33874587958197,103.772438575927,32.81666666666667,BUKIT TIMAH
13 UPP BOON KENG RD,7484.756097560976,380013,1.3144810967637,103.87045800931,23.266666666666666,KALLANG/WHAMPOA
130 BEDOK NTH ST 2,5086.95652173913,460130,1.32716150771949,103.936824833587,35.86666666666667,BEDOK
130 BEDOK RESERVOIR RD,5356.643356643357,470130,1.33343622625478,103.912338037315,29.3,BEDOK
130 BISHAN ST 12,5980.952380952381,570130,1.34590888814549,103.851015987254,16.666666666666668,BISHAN
130 BT BATOK WEST AVE 6,4856.1194307753685,650130,1.35106126001126,103.745857351625,43.65,BUKIT BATOK
130 BT MERAH VIEW,5789.473684210527,150130,1.28458712798457,103.824360319186,27.033333333333335,BUKIT MERAH
130 CASHEW RD,5368.625546381739,670130,1.37401129101616,103.771281823916,34.85,BUKIT PANJANG
130 CLARENCE LANE,8053.63144137416,140130,1.29272126693676,103.814835714007,28.133333333333333,QUEENSTOWN
130 EDGEDALE PLAINS,4560.43956043956,820130,1.39317299390016,103.910055332313,25.033333333333335,PUNGGOL
130 GEYLANG EAST AVE 1,6269.0,380130,1.31685877572509,103.887761159389,21.8,GEYLANG
130 KIM TIAN RD,5500.0,160130,1.28041255232016,103.829271242873,27.95,BUKIT MERAH
130 MARSILING RISE,4963.768115942029,730130,1.43812644143688,103.778700479218,51.81666666666667,WOODLANDS
130 PASIR RIS ST 11,4953.64238410596,510130,1.36536519979037,103.956938360686,45.96666666666667,PASIR RIS
130 RIVERVALE ST,4950.495049504951,540130,1.38944503867735,103.902653243628,20.35,SENGKANG
130 YISHUN ST 11,5000.0,760130,1.43352498091281,103.831330838156,38.28333333333333,YISHUN
130A CANBERRA CRES,6446.3946869070205,751130,1.44476382182316,103.831865540071,41.1,SEMBAWANG
130B CANBERRA CRES,6691.176470588235,752130,1.44438611303635,103.832077558585,56.016666666666666,SEMBAWANG
131 ANG MO KIO AVE 3,4897.959183673469,560131,1.37101536386003,103.841800323712,29.416666666666668,ANG MO KIO
131 BEDOK RESERVOIR RD,4825.202449140826,470131,1.3331220560709,103.911711197755,28.433333333333334,BEDOK
131 BISHAN ST 12,7119.047619047619,570131,1.34557574781189,103.850945135272,16.216666666666665,BISHAN
131 BT BATOK WEST AVE 6,5194.174757281553,650131,1.35073333041497,103.746261338468,44.65,BUKIT BATOK
131 CASHEW RD,5006.0821917808225,670131,1.37457987035667,103.770871763692,36.233333333333334,BUKIT PANJANG
131 CLARENCE LANE,7520.0,140131,1.29248316675519,103.815236243631,27.1,QUEENSTOWN
131 GEYLANG EAST AVE 1,5807.621586834605,380131,1.31675861430335,103.886811248047,22.85,GEYLANG
131 JLN BT MERAH,5368.421052631578,160131,1.2801894226101,103.828178445611,25.616666666666667,BUKIT MERAH
131 LOR AH SOO,5492.753623188406,530131,1.35138924569174,103.887042425781,14.05,HOUGANG
131 MARSILING RISE,4916.666666666667,730131,1.43847983955609,103.778613439344,51.38333333333333,WOODLANDS
131 PASIR RIS ST 11,4979.26165365475,510131,1.36591990037955,103.956348545314,46.766666666666666,PASIR RIS
131 POTONG PASIR AVE 1,6953.64238410596,350131,1.33438327081307,103.865312115136,10.05,TOA PAYOH
131 RIVERVALE ST,5250.0,540131,1.38934561242683,103.903078597484,20.016666666666666,SENGKANG
131 SIMEI ST 1,5227.459016393443,520131,1.34550516573522,103.953954318345,35.2,TAMPINES
131 YISHUN ST 11,5135.135135135135,760131,1.43316260592868,103.831684787748,37.38333333333333,YISHUN
131B KIM TIAN RD,7780.219780219781,162131,1.28091756873327,103.828370313694,26.716666666666665,BUKIT MERAH
131C KIM TIAN RD,7752.642706131079,163131,1.28031242686461,103.828822266209,27.4,BUKIT MERAH
132 ANG MO KIO AVE 3,5284.552845528455,560132,1.37144743640862,103.841783557978,30.083333333333332,ANG MO KIO
132 BEDOK NTH ST 2,4875.0,460132,1.32775288998395,103.936709340476,36.916666666666664,BEDOK
132 BEDOK RESERVOIR RD,5952.380952380952,470132,1.3327954519622,103.911813210599,28.75,BEDOK
132 BT BATOK WEST AVE 6,4616.526741293532,650132,1.3506524380389,103.745625196086,44.166666666666664,BUKIT BATOK
132 CASHEW RD,5239.726027397261,670132,1.37427380230521,103.770688640795,35.5,BUKIT PANJANG
132 CHOA CHU KANG AVE 1,4596.153846153846,680132,1.38106199176972,103.750795989119,44.46666666666667,CHOA CHU KANG
132 CLARENCE LANE,7326.446280991735,140132,1.29207178095009,103.814949924871,28.866666666666667,QUEENSTOWN
132 EDGEDALE PLAINS,4890.10989010989,820132,1.3930694988303,103.910698497279,23.533333333333335,PUNGGOL
132 GEYLANG EAST AVE 1,6655.172413793103,380132,1.3163505230505,103.885938847008,20.65,GEYLANG
132 JLN BT MERAH,5651.593220338983,160132,1.27873808127932,103.828304288385,25.666666666666668,BUKIT MERAH
132 LOR AH SOO,5509.269034179297,530132,1.35085299679097,103.88632991316,14.55,HOUGANG
132 MARSILING RISE,4338.447416732231,730132,1.43828189832914,103.778025758394,48.56666666666667,WOODLANDS
132 PASIR RIS ST 11,4563.758389261745,510132,1.36623282835828,103.956086878047,47.28333333333333,PASIR RIS
132 POTONG PASIR AVE 1,6291.390728476821,350132,1.33417548310927,103.865610687284,10.366666666666667,TOA PAYOH
132 RIVERVALE ST,4479.338842975207,540132,1.39002903680073,103.903517302026,18.216666666666665,SENGKANG
132 SIMEI ST 1,5559.895833333334,520132,1.34673898258804,103.955937163216,38.666666666666664,TAMPINES
132 YISHUN ST 11,4727.492921492922,760132,1.43277846415077,103.831223954136,37.28333333333333,YISHUN
133 ANG MO KIO AVE 3,4506.8493150684935,560133,1.37113968605234,103.842644163241,28.4,ANG MO KIO
133 BEDOK NTH AVE 3,4945.652173913043,460133,1.32756257230307,103.93573462699,29.316666666666666,BEDOK
133 BEDOK RESERVOIR RD,5000.0,470133,1.33235744118922,103.911767964622,29.166666666666668,BEDOK
133 BT BATOK WEST AVE 6,4784.94623655914,650133,1.3515931010255,103.744955936049,42.28333333333333,BUKIT BATOK
133 CASHEW RD,5239.726027397261,670133,1.37425443630172,103.769865588466,37.31666666666667,BUKIT PANJANG
133 CLARENCE LANE,7768.5950413223145,140133,1.29231647710431,103.814605959416,27.583333333333332,QUEENSTOWN
133 EDGEDALE PLAINS,4639.639639639639,820133,1.39283155421467,103.910620119955,23.966666666666665,PUNGGOL
133 GEYLANG EAST AVE 1,6305.875991348234,380133,1.31643989960204,103.885457592727,19.7,GEYLANG
133 JLN BT MERAH,5508.474576271186,160133,1.27955093259631,103.82740093837,25.25,BUKIT MERAH
133 LOR AH SOO,4037.735849056604,530133,1.35076271020557,103.887548072787,14.683333333333334,HOUGANG
133 POTONG PASIR AVE 1,6040.268456375839,350133,1.33431718995826,103.865879504187,11.883333333333333,TOA PAYOH
133 RIVERVALE ST,4614.0495867768595,540133,1.38864259962865,103.903635505967,21.4,SENGKANG
133 SIMEI ST 1,5595.238095238095,520133,1.34731366588756,103.955678504969,39.21666666666667,TAMPINES
133 TECK WHYE LANE,4914.032567049808,680133,1.38074415084014,103.751221118009,44.916666666666664,CHOA CHU KANG
133 YISHUN ST 11,4931.506849315068,760133,1.43255737199893,103.830784110499,38.083333333333336,YISHUN
133A CASHEW RD,5172.413793103448,671133,1.37467345904799,103.770345210824,36.61666666666667,BUKIT PANJANG
134 BEDOK NTH ST 2,5074.626865671642,460134,1.32832133313255,103.93658216345,30.4,BEDOK
134 BEDOK RESERVOIR RD,5061.835413777161,470134,1.33287858460019,103.912838489269,29.066666666666666,BEDOK
134 BISHAN ST 12,7202.797202797203,570134,1.34541104764477,103.852079804354,16.1,BISHAN
134 BT BATOK WEST AVE 6,5065.279770444764,650134,1.35159086987043,103.74450960649,43.1,BUKIT BATOK
134 EDGEDALE PLAINS,4650.458494208494,820134,1.39233540545797,103.91018078305,25.433333333333334,PUNGGOL
134 GEYLANG EAST AVE 1,5447.154471544715,380134,1.31599388873107,103.886008964798,19.833333333333332,GEYLANG
134 JLN BT MERAH,5730.444444444444,160134,1.27883101079191,103.82772371417,27.25,BUKIT MERAH
134 LOR AH SOO,4868.9320388349515,530134,1.35046468321696,103.886509352895,16.15,HOUGANG
134 MARSILING RD,4346.619841966638,730134,1.43663707059525,103.777397588342,51.45,WOODLANDS
134 PASIR RIS ST 11,4681.346222699605,510134,1.36515238365719,103.956349944243,47.13333333333333,PASIR RIS
134 RIVERVALE ST,4819.672131147541,540134,1.38786467702645,103.904672885312,21.866666666666667,SENGKANG
134 SIMEI ST 1,5020.661157024793,520134,1.34814861594365,103.955648416036,41.03333333333333,TAMPINES
134 TECK WHYE LANE,5125.0,680134,1.38026609488201,103.750956814968,44.1,CHOA CHU KANG
134 YISHUN ST 11,4823.529411764706,760134,1.43237650538302,103.831410877391,36.666666666666664,YISHUN
135 BEDOK NTH ST 2,5410.44776119403,460135,1.32873201687201,103.936506734604,37.56666666666667,BEDOK
135 BEDOK RESERVOIR RD,4796.116504854369,470135,1.33314106418951,103.912523538101,29.933333333333334,BEDOK
135 BISHAN ST 12,6983.471074380165,570135,1.34456216829423,103.851287598109,13.583333333333334,BISHAN
135 CASHEW RD,6186.666666666667,670135,1.37404915665664,103.768885136299,36.61666666666667,BUKIT PANJANG
135 EDGEDALE PLAINS,4504.504504504504,820135,1.39209206159846,103.910022480355,26.15,PUNGGOL
135 JLN BT MERAH,6037.037037037037,160135,1.27860068677354,103.82708537661,27.716666666666665,BUKIT MERAH
135 LOR AH SOO,4828.358208955224,530135,1.34975825362257,103.886810075583,17.566666666666666,HOUGANG
135 PASIR RIS ST 11,4689.6551724137935,510135,1.36454232817849,103.957472438655,45.233333333333334,PASIR RIS
135 POTONG PASIR AVE 3,5854.368932038835,350135,1.33469058687886,103.866824291288,9.916666666666666,TOA PAYOH
135 RIVERVALE ST,5181.357649442756,540135,1.38814105144964,103.905022041583,21.0,SENGKANG
135 SIMEI ST 1,5000.0,520135,1.34804494051864,103.95704606213,41.13333333333333,TAMPINES
135 YISHUN ST 11,4955.223880597015,760135,1.43224778185906,103.831911841774,35.53333333333333,YISHUN
136 BEDOK NTH AVE 3,5537.313432835821,460136,1.32815498828204,103.93522082327,28.6,BEDOK
136 BISHAN ST 12,6311.28024980484,570136,1.34413413892594,103.851740462088,13.716666666666667,BISHAN
136 BT BATOK WEST AVE 6,4973.118279569892,650136,1.35090042870513,103.74485764967,44.4,BUKIT BATOK
136 LOR AH SOO,5416.666666666667,530136,1.34966436735423,103.88630211152,18.3,HOUGANG
136 PASIR RIS ST 11,5068.9655172413795,510136,1.36467287496198,103.957739722389,44.733333333333334,PASIR RIS
136 PETIR RD,4549.180327868852,670136,1.37461056095475,103.768753597677,38.06666666666667,BUKIT PANJANG
136 POTONG PASIR AVE 3,6148.648648648648,350136,1.33398254838691,103.866520142842,10.383333333333333,TOA PAYOH
136 RIVERVALE ST,4967.021276595745,540136,1.38897071548031,103.904967353773,19.1,SENGKANG
136 SIMEI ST 1,5180.327868852459,520136,1.34793607242033,103.956339808271,40.016666666666666,TAMPINES
136 TECK WHYE LANE,4299.065420560748,680136,1.3799061370713,103.751696104326,44.28333333333333,CHOA CHU KANG
136 YISHUN RING RD,4946.236559139785,760136,1.43203129125603,103.831436163973,36.96666666666667,YISHUN
137 BEDOK NTH AVE 3,5146.067415730337,460137,1.32883066193996,103.935509731277,36.6,BEDOK
137 BEDOK RESERVOIR RD,5524.475524475525,470137,1.33390202913472,103.913274271807,30.9,BEDOK
137 JLN BT MERAH,6440.677966101695,160137,1.27814726027803,103.826958969986,28.533333333333335,BUKIT MERAH
137 LOR AH SOO,4431.240928882438,530137,1.34905321621757,103.88664017294,18.1,HOUGANG
137 MARSILING RD,3719.00826446281,730137,1.43845614747139,103.777081265974,48.28333333333333,WOODLANDS
137 PASIR RIS ST 11,4559.49153295702,510137,1.36515883327775,103.95723054886,45.2,PASIR RIS
137 PETIR RD,4349.9135523340865,670137,1.37499058666436,103.769509869284,40.46666666666667,BUKIT PANJANG
137 POTONG PASIR AVE 3,6423.076923076923,350137,1.33385759374197,103.865845367722,11.333333333333334,TOA PAYOH
137 RIVERVALE ST,4992.90780141844,540137,1.3891027253423,103.904819113359,18.2,SENGKANG
137 SIMEI ST 1,5446.428571428572,520137,1.34758009360405,103.956310473029,40.18333333333333,TAMPINES
137 YISHUN RING RD,5396.235294117647,760137,1.43198319567796,103.830253382367,38.25,YISHUN
138 BEDOK NTH ST 2,5104.477611940299,460138,1.33001011188999,103.936343483972,39.46666666666667,BEDOK
138 BEDOK RESERVOIR RD,5248.923076923077,470138,1.33430111079045,103.91316583986,31.533333333333335,BEDOK
138 BISHAN ST 12,5791.027154663519,570138,1.34476326355535,103.852206845531,15.333333333333334,BISHAN
138 BT BATOK WEST AVE 6,4852.941176470588,650138,1.35044711973729,103.744471903926,44.333333333333336,BUKIT BATOK
138 EDGEDALE PLAINS,4234.2342342342345,820138,1.39277115890643,103.909796213697,25.7,PUNGGOL
138 JLN BT MERAH,5559.322033898305,160138,1.27842357024921,103.826237590943,29.133333333333333,BUKIT MERAH
138 LOR AH SOO,5046.2962962962965,530138,1.3515974230958,103.884260469806,12.4,HOUGANG
138 MARSILING RD,4215.51724137931,730138,1.43809995341553,103.777263836104,48.3,WOODLANDS
138 PASIR RIS ST 11,4714.074803149606,510138,1.36333065912256,103.959726544175,44.35,PASIR RIS
138 PETIR RD,5607.035408470261,670138,1.37457035529603,103.769825791429,37.6,BUKIT PANJANG
138 RIVERVALE ST,4645.390070921986,540138,1.38864118996622,103.904623542393,21.8,SENGKANG
138 SIMEI ST 1,5327.868852459016,520138,1.34721811835569,103.956900531765,40.833333333333336,TAMPINES
138 TAMPINES ST 11,5328.947368421053,521138,1.3455045062724,103.945588355383,38.0,TAMPINES
138 YISHUN RING RD,4914.2947501581275,760138,1.43160991206918,103.830614068732,36.93333333333333,YISHUN
138A LOR 1A TOA PAYOH,10318.68131868132,311138,1.33671098513786,103.845472945511,15.383333333333333,TOA PAYOH
138A YUAN CHING RD,7010.989010989011,611138,1.32793696486555,103.7241782483,54.25,JURONG WEST
138B LOR 1A TOA PAYOH,10265.486725663717,312138,1.33626408939965,103.845626191384,16.066666666666666,TOA PAYOH
138B YUAN CHING RD,6937.728937728938,612138,1.32841510984309,103.724304147765,53.55,JURONG WEST
138C LOR 1A TOA PAYOH,9829.059829059828,313138,1.33626413671063,103.844907413472,17.133333333333333,TOA PAYOH
138C YUAN CHING RD,6996.473675578153,613138,1.32843797727643,103.723795893377,54.53333333333333,JURONG WEST
138D YUAN CHING RD,7439.56043956044,614138,1.32846031138004,103.723287795397,55.55,JURONG WEST
139 BEDOK NTH AVE 3,5042.735042735043,460139,1.32941001130625,103.935397269548,39.46666666666667,BEDOK
139 BT BATOK WEST AVE 6,4609.756097560976,650139,1.35110319953225,103.744169896472,42.95,BUKIT BATOK
139 JLN BT MERAH,6623.966942148761,160139,1.27907853356834,103.826785281335,27.766666666666666,BUKIT MERAH
139 LOR AH SOO,4466.019417475728,530139,1.3522311107755,103.884240123623,13.583333333333334,HOUGANG
139 MARSILING RD,4636.4097363083165,730139,1.43775226684572,103.777275768219,48.93333333333333,WOODLANDS
139 PASIR RIS ST 11,4575.471698113208,510139,1.3635179863635,103.959586721477,44.416666666666664,PASIR RIS
139 PETIR RD,4857.627344061711,670139,1.3753321410961,103.769647288503,39.86666666666667,BUKIT PANJANG
139 POTONG PASIR AVE 3,6201.923076923077,350139,1.33327648926162,103.866110230586,10.433333333333334,TOA PAYOH
139 SERANGOON NTH AVE 2,5564.6557377049185,550139,1.36878372952822,103.875412429109,18.083333333333332,SERANGOON
139 TAMPINES ST 11,5131.578947368421,521139,1.34615587242231,103.944507423219,39.61666666666667,TAMPINES
